  14.91667	  -2.19700
  14.95833	  -2.54500
  15.00000	  -2.27700
  15.04167	  -1.65300
  15.08333	  -1.06600
  15.12500	  -0.38100
  15.16667	   0.10100
  15.20833	  -0.20300
  15.25000	  -0.16300
  15.29167	   0.31700
  15.33333	   1.49100
  15.37500	   2.53500
  15.41667	   3.88000
  15.45833	   2.94000
  15.50000	   2.54900
  15.54167	   3.54000
  15.58333	   2.48900
  15.62500	   1.76100
  15.66667	   1.10000
  15.70833	   0.09200
  15.75000	  -0.77400
  15.79167	  -1.48100
  15.83333	  -3.33600
  15.87500	  -5.25500
  15.91667	  -6.63900
  15.95833	  -7.71500
  16.00000	  -8.81000
  16.04167	 -10.42000
  16.08333	 -11.43000
  16.12500	 -12.52000
  16.16667	 -13.05000
  16.20833	 -13.68000
  16.25000	 -14.27000
  16.29167	 -14.30000
  16.33333	 -14.24000
  16.37500	 -13.93000
  16.41667	 -13.64000
  16.45833	 -13.62000
  16.50000	 -13.07000
  16.54167	 -12.87000
  16.58333	 -12.24000
  16.62500	 -12.00000
  16.66667	 -13.11000
  16.70833	 -14.14000
  16.75000	 -15.07000
  16.79167	 -15.72000
  16.83333	 -15.99000
  16.87500	 -16.13000
  16.91667	 -16.17000
  16.95833	 -16.43000
  17.00000	 -16.58000
  17.04167	 -16.78000
  17.08333	 -16.92000
  17.12500	 -17.09000
  17.16667	 -17.15000
  17.20833	 -17.14000
  17.25000	 -17.02000
  17.29167	 -16.91000
  17.33333	 -16.57000
  17.37500	 -16.16000
  17.41667	 -15.51000
  17.45833	 -14.14000
  17.50000	 -13.15000
  17.54167	 -12.18000
  17.58333	 -11.96000
  17.62500	 -11.55000
  17.66667	 -12.28000
  17.70833	 -13.55000
  17.75000	 -14.16000
  17.79167	 -14.98000
  17.83333	 -16.11000
  17.87500	 -17.45000
  17.91667	 -18.38000
  17.95833	 -18.89000
  18.00000	 -19.25000
  18.04167	 -19.54000
  18.08333	 -19.75000
  18.12500	 -19.77000
  18.16667	 -19.94000
  18.20833	 -19.84000
  18.25000	 -19.49000
  18.29167	 -19.22000
  18.33333	 -18.79000
  18.37500	 -17.61000
  18.41667	 -15.73000
  18.45833	 -13.76000
  18.50000	 -11.92000
  18.54167	 -10.74000
  18.58333	  -9.93000
  18.62500	  -9.31000
  18.66667	 -10.00000
  18.70833	 -10.98000
  18.75000	 -11.32000
  18.79167	 -11.64000
  18.83333	 -11.74000
  18.87500	 -11.75000
  18.91667	 -11.30000
  18.95833	 -10.86000
  19.00000	 -10.61000
  19.04167	 -10.25000
  19.08333	 -10.03000
  19.12500	  -9.44000
  19.16667	  -9.51000
  19.20833	  -9.54000
  19.25000	  -9.08000
  19.29167	  -8.47000
  19.33333	  -7.74000
  19.37500	  -6.55300
  19.41667	  -5.66600
  19.45833	  -5.07200
  19.50000	  -4.24900
  19.54167	  -3.32000
  19.58333	  -3.06400
  19.62500	  -2.93100
  19.66667	  -3.36300
  19.70833	  -3.63800
  19.75000	  -3.76000
  19.79167	  -3.79100
  19.83333	  -2.66200
  19.87500	  -2.46200
  19.91667	  -2.90100
  19.95833	  -3.18800
  20.00000	  -3.85000
  20.04167	  -3.80100
  20.08333	  -4.21200
  20.12500	  -4.68100
  20.16667	  -5.28300
  20.20833	  -6.12300
  20.25000	  -6.76300
  20.29167	  -7.36700
  20.33333	  -7.69000
  20.37500	  -7.03600
  20.41667	  -5.81300
  20.45833	  -4.12900
  20.50000	  -2.34900
  20.54167	  -0.68200
  20.58333	   0.26600
  20.62500	   0.08300
  20.66667	  -0.55700
  20.70833	  -2.24300
  20.75000	  -2.27300
  20.79167	  -1.78900
  20.83333	  -2.05900
  20.87500	  -2.38600
  20.91667	  -2.37100
  20.95833	  -2.41200
  21.00000	  -2.34100
  21.04167	  -2.36900
  21.08333	  -2.13400
  21.12500	  -2.21500
  21.16667	  -2.28000
  21.20833	  -2.48300
  21.25000	  -2.32200
  21.29167	  -2.06000
  21.33333	  -1.20300
  21.37500	   0.52000
  21.41667	   1.96100
  21.45833	   4.05600
  21.50000	   6.47100
  21.54167	   6.73200
  21.58333	   6.20800
  21.62500	   5.86800
  21.66667	   5.49500
  21.70833	   5.48600
  21.75000	   5.96200
  21.79167	   5.90700
  21.83333	   6.31000
  21.87500	   6.97500
  21.91667	   7.36300
  21.95833	   7.44400
  22.00000	   7.18900
  22.04167	   6.71900
  22.08333	   7.58200
  22.12500	   7.34500
  22.16667	   6.75700
  22.20833	   6.83000
  22.25000	   7.34900
  22.29167	   7.28900
  22.33333	   5.84300
  22.37500	   5.02500
  22.41667	   4.99300
  22.45833	   5.27100
  22.50000	   5.40900
  22.54167	   6.11200
  22.58333	   4.37800
  22.62500	   3.60300
  22.66667	   2.62100
  22.70833	   0.95400
  22.75000	  -2.20900
  22.79167	  -3.45300
  22.83333	  -4.61400
  22.87500	  -5.91700
  22.91667	  -7.09900
  22.95833	  -8.51000
  23.00000	 -10.06000
  23.04167	 -11.14000
  23.08333	 -11.91000
  23.12500	 -12.43000
  23.16667	 -12.84000
  23.20833	 -13.10000
  23.25000	 -12.84000
  23.29167	 -12.46000
  23.33333	 -11.52000
  23.37500	  -9.00000
  23.41667	  -7.55900
  23.45833	  -6.75900
  23.50000	  -5.78500
  23.54167	  -5.18300
  23.58333	  -4.69900
  23.62500	  -4.60700
  23.66667	  -4.48400
  23.70833	  -3.95200
  23.75000	  -3.21100
  23.79167	  -2.42600
  23.83333	  -1.83900
  23.87500	  -1.11800
  23.91667	  -0.39200
  23.95833	   0.16200
  24.00000	   0.81700
  24.04167	   0.92100
  24.08333	   2.33300
  24.12500	   4.64100
  24.16667	   5.66900
  24.20833	   5.94600
  24.25000	   6.85700
  24.29167	   7.55500
  24.33333	   7.39900
  24.37500	   6.81600
  24.41667	   6.72400
  24.45833	   7.29600
  24.50000	   7.06100
  24.54167	   7.06500
  24.58333	   6.01600
  24.62500	   5.35700
  24.66667	   4.64200
  24.70833	   3.28500
  24.75000	   2.13300
  24.79167	   1.22600
  24.83333	   0.45400
  24.87500	  -0.19200
  24.91667	  -0.74400
  24.95833	  -1.76100
  25.00000	  -2.05500
  25.04167	  -2.64800
  25.08333	  -3.09500
  25.12500	  -3.45300
  25.16667	  -4.24200
  25.20833	  -4.82900
  25.25000	  -5.56300
  25.29167	  -6.19400
  25.33333	  -6.51200
  25.37500	  -6.23400
  25.41667	  -5.57500
  25.45833	  -5.26600
  25.50000	  -4.95200
  25.54167	  -4.44600
  25.58333	  -4.81700
  25.62500	  -4.83800
  25.66667	  -6.05700
  25.70833	  -7.16900
  25.75000	  -7.81000
  25.79167	  -7.95300
  25.83333	  -8.10000
  25.87500	  -8.43000
  25.91667	  -9.29000
  25.95833	 -10.11000
  26.00000	 -10.44000
  26.04167	 -10.94000
  26.08333	 -11.25000
  26.12500	 -11.38000
  26.16667	 -11.55000
  26.20833	 -11.89000
  26.25000	 -12.13000
  26.29167	 -11.88000
  26.33333	 -11.26000
  26.37500	 -10.29000
  26.41667	  -8.58000
  26.45833	  -6.91800
  26.50000	  -6.38900
  26.54167	  -6.54200
  26.58333	  -6.80100
  26.62500	  -6.57300
  26.66667	  -6.44600
  26.70833	  -7.04800
  26.75000	  -6.82700
  26.79167	  -6.11300
  26.83333	  -5.31300
  26.87500	  -4.56300
  26.91667	  -3.62200
  26.95833	  -2.26300
  27.00000	  -0.92100
  27.04167	   0.15400
  27.08333	   1.48700
  27.12500	   2.18900
  27.16667	   2.57000
  27.20833	   3.41800
  27.25000	   3.85700
  27.29167	   4.18500
  27.33333	   3.78400
  27.37500	   3.05800
  27.41667	   2.59200
  27.45833	   0.85800
  27.50000	  -0.17200
  27.54167	  -0.78600
  27.58333	  -0.63900
  27.62500	  -1.27400
  27.66667	  -2.31200
  27.70833	  -4.08200
  27.75000	  -4.71000
  27.79167	  -5.23600
  27.83333	  -5.79900
  27.87500	  -5.75400
  27.91667	  -5.07700
  27.95833	  -5.79200
  28.00000	  -6.83100
  28.04167	  -7.52000
  28.08333	  -8.19000
  28.12500	  -8.64000
  28.16667	  -8.97000
  28.20833	  -9.32000
  28.25000	  -9.62000
  28.29167	  -9.93000
  28.33333	 -10.15000
  28.37500	  -9.90000
  28.41667	  -8.56000
  28.45833	  -7.29100
  28.50000	  -6.76100
  28.54167	  -6.13500
  28.58333	  -5.64700
  28.62500	  -5.50300
  28.66667	  -5.72100
  28.70833	  -6.97800
  28.75000	  -7.48900
  28.79167	  -8.20000
  28.83333	  -9.29000
  28.87500	 -10.07000
  28.91667	 -10.77000
  28.95833	 -11.33000
  29.00000	 -11.72000
  29.04167	 -12.08000
  29.08333	 -12.42000
  29.12500	 -12.58000
  29.16667	 -12.67000
  29.20833	 -12.91000
  29.25000	 -12.79000
  29.29167	 -12.53000
  29.33333	 -12.21000
  29.37500	 -10.76000
  29.41667	  -9.10000
  29.45833	  -8.08000
  29.50000	  -6.43500
  29.54167	  -5.59300
  29.58333	  -4.75300
  29.62500	  -4.78900
  29.66667	  -5.10600
  29.70833	  -5.55400
  29.75000	  -5.81800
  29.79167	  -5.74700
  29.83333	  -5.64200
  29.87500	  -5.53300
  29.91667	  -5.46900
  29.95833	  -5.69000
  30.00000	  -5.86900
  30.04167	  -5.86700
  30.08333	  -6.07200
  30.12500	  -5.90700
  30.16667	  -6.49000
  30.20833	  -6.45100
  30.25000	  -6.41900
  30.29167	  -5.22900
  30.33333	  -4.24300
  30.37500	  -4.24400
  30.41667	  -3.13400
  30.45833	  -2.53300
  30.50000	  -2.10400
  30.54167	  -1.59000
  30.58333	  -0.32800
  30.62500	  -0.75600
  30.66667	  -1.09900
  30.70833	  -1.36400
  30.75000	  -1.50100
  30.79167	  -1.58900
  30.83333	  -1.46000
  30.87500	  -1.34000
  30.91667	  -0.95800
  30.95833	  -0.60100
  31.00000	  -0.24500
  31.04167	  -0.21700
  31.08333	  -0.32100
  31.12500	   0.18000
  31.16667	   0.47000
  31.20833	   0.74700
  31.25000	   0.90200
  31.29167	   1.04600
  31.33333	   1.90300
  31.37500	   3.12200
  31.41667	   3.99900
  31.45833	   4.33500
  31.50000	   4.02400
  31.54167	   3.77700
  31.58333	   3.39900
  31.62500	   3.07300
  31.66667	   2.81200
  31.70833	   2.52000
  31.75000	   2.30800
  31.79167	   2.10100
  31.83333	   1.68900
  31.87500	   1.54200
  31.91667	   1.27700
  31.95833	   0.99600
  32.00000	   0.73300
  32.04167	   0.08700
  32.08333	  -0.54700
  32.12500	  -1.17300
  32.16667	  -1.73400
  32.20833	  -2.14600
  32.25000	  -2.64000
  32.29167	  -2.94100
  32.33333	  -1.91000
  32.37500	  -0.96000
  32.41667	   0.04600
  32.45833	   1.30600
  32.50000	   2.39400
  32.54167	   3.20400
  32.58333	   4.37800
  32.62500	   4.68500
  32.66667	   3.76500
  32.70833	   2.66500
  32.75000	   3.14800
  32.79167	   2.95100
  32.83333	   2.17400
  32.87500	   2.02200
  32.91667	   1.85400
  32.95833	   1.97100
  33.00000	   1.55000
  33.04167	   1.30200
  33.08333	   2.09700
  33.12500	   2.36800
  33.16667	   2.60600
  33.20833	   2.79700
  33.25000	   2.35200
  33.29167	   2.61100
  33.33333	   3.04400
  33.37500	   3.94900
  33.41667	   4.05800
  33.45833	   4.99000
  33.50000	   5.34300
  33.54167	   4.31200
  33.58333	   3.70000
  33.62500	   2.99900
  33.66667	   1.24100
  33.70833	   0.98200
  33.75000	   0.98600
  33.79167	  -0.20700
  33.83333	  -0.95200
  33.87500	  -1.53700
  33.91667	  -1.85400
  33.95833	  -2.27900
  34.00000	  -2.49100
  34.04167	  -2.65900
  34.08333	  -2.89800
  34.12500	  -3.60700
  34.16667	  -4.03900
  34.20833	  -4.51600
  34.25000	  -4.78800
  34.29167	  -3.86900
  34.33333	  -3.09000
  34.37500	  -2.21600
  34.41667	  -1.49000
  34.45833	  -0.76200
  34.50000	  -0.26700
  34.54167	  -0.65800
  34.58333	  -1.29600
  34.62500	  -1.48000
  34.66667	  -1.63000
  34.70833	  -1.64000
  34.75000	  -1.80200
  34.79167	  -2.03300
  34.83333	  -1.96500
  34.87500	  -1.62300
  34.91667	  -1.25600
  34.95833	  -0.81100
  35.00000	  -0.31000
  35.04167	   0.13800
  35.08333	   0.58700
  35.12500	   0.50800
  35.16667	   1.16000
  35.20833	   0.40200
  35.25000	  -0.03600
  35.29167	   0.80500
  35.33333	   2.31900
  35.37500	   2.21900
  35.41667	   2.65700
  35.45833	   3.16600
  35.50000	   4.04000
  35.54167	   3.93300
  35.58333	   3.60200
  35.62500	   4.04200
  35.66667	   3.72800
  35.70833	   3.41400
  35.75000	   3.22400
  35.79167	   3.03900
  35.83333	   2.71300
  35.87500	   2.50800
  35.91667	   2.12800
  35.95833	   1.81200
  36.00000	   1.43900
  36.04167	   0.91800
  36.08333	   0.12800
  36.12500	  -0.50100
  36.16667	  -0.68500
  36.20833	  -0.87900
  36.25000	  -1.11900
  36.29167	  -1.11400
  36.33333	  -0.86200
  36.37500	  -0.47800
  36.41667	   0.30400
  36.45833	   0.58000
  36.50000	   1.32000
  36.54167	   2.05200
  36.58333	   2.72900
  36.62500	   2.94400
  36.66667	   1.88500
  36.70833	   0.15300
  36.75000	  -0.52100
  36.79167	  -1.10300
  36.83333	  -1.84600
  36.87500	  -2.31700
  36.91667	  -2.67200
  36.95833	  -3.22400
  37.00000	  -3.96100
  37.04167	  -4.29500
  37.08333	  -4.41500
  37.12500	  -4.48900
  37.16667	  -4.40500
  37.20833	  -4.36700
  37.25000	  -3.99800
  37.29167	  -3.09700
  37.33333	  -2.49600
  37.37500	  -1.91300
  37.41667	  -1.10400
  37.45833	  -0.14500
  37.50000	   0.08000
  37.54167	   0.50200
  37.58333	   0.74000
  37.62500	   0.26700
  37.66667	  -0.24500
  37.70833	  -0.84000
  37.75000	  -0.98500
  37.79167	  -1.02900
  37.83333	  -1.22200
  37.87500	  -1.86300
  37.91667	  -2.56800
  37.95833	  -2.99200
  38.00000	  -3.56600
  38.04167	  -3.95400
  38.08333	  -3.81500
  38.12500	  -3.91800
  38.16667	  -4.14000
  38.20833	  -4.37700
  38.25000	  -4.57200
  38.29167	  -4.72800
  38.33333	  -4.69000
  38.37500	  -4.32300
  38.41667	  -3.56200
  38.45833	  -3.55000
  38.50000	  -3.52000
  38.54167	  -3.19700
  38.58333	  -3.61200
  38.62500	  -4.10700
  38.66667	  -4.88600
  38.70833	  -5.33900
  38.75000	  -5.66600
  38.79167	  -6.04300
  38.83333	  -6.46600
  38.87500	  -6.99400
  38.91667	  -7.46200
  38.95833	  -7.68100
  39.00000	  -7.77300
  39.04167	  -7.98200
  39.08333	  -8.45000
  39.12500	  -8.99000
  39.16667	  -9.43000
  39.20833	  -9.78000
  39.25000	 -10.15000
  39.29167	 -10.44000
  39.33333	 -10.39000
  39.37500	  -9.38000
  39.41667	  -7.97300
  39.45833	  -6.13100
  39.50000	  -4.24200
  39.54167	  -2.12600
  39.58333	  -0.10300
  39.62500	   1.03700
  39.66667	   0.65500
  39.70833	  -1.72400
  39.75000	  -3.22000
  39.79167	  -2.97100
  39.83333	  -3.07500
  39.87500	  -3.56000
  39.91667	  -4.24000
  39.95833	  -4.63100
  40.00000	  -5.07200
  40.04167	  -5.27900
  40.08333	  -6.40100
  40.12500	  -7.21200
  40.16667	  -6.89500
  40.20833	  -6.41000
  40.25000	  -6.90700
  40.29167	  -7.49900
  40.33333	  -7.65700
  40.37500	  -6.89900
  40.41667	  -5.41700
  40.45833	  -3.78100
  40.50000	  -2.14800
  40.54167	  -1.22400
  40.58333	  -1.30400
  40.62500	  -0.98500
  40.66667	  -1.65700
  40.70833	  -2.38900
  40.75000	  -2.88000
  40.79167	  -3.58300
  40.83333	  -4.40500
  40.87500	  -4.85500
  40.91667	  -5.23100
  40.95833	  -5.63800
  41.00000	  -5.99800
  41.04167	  -6.26900
  41.08333	  -6.62700
  41.12500	  -7.04100
  41.16667	  -7.28500
  41.20833	  -7.58400
  41.25000	  -7.87900
  41.29167	  -7.70000
  41.33333	  -6.81200
  41.37500	  -5.85600
  41.41667	  -4.30600
  41.45833	  -2.66300
  41.50000	  -0.92300
  41.54167	  -0.66500
  41.58333	   0.12900
  41.62500	  -0.30900
  41.66667	  -0.43200
  41.70833	  -1.06800
  41.75000	  -1.25800
  41.79167	  -1.31100
  41.83333	  -1.91200
  41.87500	  -2.16100
  41.91667	  -2.39100
  41.95833	  -2.64000
  42.00000	  -2.57100
  42.04167	  -3.01900
  42.08333	  -3.05900
  42.12500	  -2.92700
  42.16667	  -2.98000
  42.20833	  -2.96500
  42.25000	  -3.20800
  42.29167	  -3.09800
  42.33333	  -2.57200
  42.37500	  -1.50500
  42.41667	  -0.92100
  42.45833	  -0.51300
  42.50000	  -1.26500
  42.54167	  -2.02900
  42.58333	  -2.02900
  42.62500	  -1.85600
  42.66667	  -1.87500
  42.70833	  -2.09800
  42.75000	  -2.05800
  42.79167	  -2.04600
  42.83333	  -1.84300
  42.87500	  -1.96800
  42.91667	  -2.78800
  42.95833	  -3.46700
  43.00000	  -4.01100
  43.04167	  -4.66500
  43.08333	  -5.52000
  43.12500	  -6.52600
  43.16667	  -7.44200
  43.20833	  -8.62000
  43.25000	  -9.59000
  43.29167	 -10.47000
  43.33333	 -10.21000
  43.37500	  -8.60000
  43.41667	  -8.13000
  43.45833	  -7.45000
  43.50000	  -6.39900
  43.54167	  -4.76900
  43.58333	  -4.30800
  43.62500	  -4.67700
  43.66667	  -5.69600
  43.70833	  -6.67300
  43.75000	  -6.85800
  43.79167	  -7.28800
  43.83333	  -7.80700
  43.87500	  -7.37300
  43.91667	  -7.96900
  43.95833	  -6.75700
  44.00000	  -5.78200
  44.04167	  -4.94600
  44.08333	  -4.90100
  44.12500	  -5.52800
  44.16667	  -5.49200
  44.20833	  -5.11700
  44.25000	  -4.44300
  44.29167	  -3.48700
  44.33333	  -2.64000
  44.37500	  -1.61600
  44.41667	  -0.44300
  44.45833	   0.13300
  44.50000	   0.88700
  44.54167	   0.48900
  44.58333	   0.00900
  44.62500	  -0.21000
  44.66667	  -0.14200
  44.70833	  -0.14300
  44.75000	   0.93700
  44.79167	   1.46700
  44.83333	   1.34700
  44.87500	   1.71100
  44.91667	   2.06800
  44.95833	   2.26700
  45.00000	   1.88300
  45.04167	   1.49700
  45.08333	   1.26100
  45.12500	   1.25700
  45.16667	   1.01600
  45.20833	   1.35000
  45.25000	   1.26500
  45.29167	   0.96200
  45.33333	   1.19100
  45.37500	   1.20400
  45.41667	   1.70700
  45.45833	   2.62900
  45.50000	   3.23100
  45.54167	   3.67700
  45.58333	   3.32700
  45.62500	   2.85400
  45.66667	   2.26100
  45.70833	   1.26700
  45.75000	   0.81900
  45.79167	   0.52300
